city,row_num,title,epg_id
С.Петербург,11,ТНТ,epg10
С.Петербург,12,СТС,epg9
С.Петербург,13,РЕН,epg13
С.Петербург,14,Мульт,epg524
С.Петербург,15,Че,epg612
С.Петербург,16,ТВ-3,epg15
С.Петербург,17,Пятница!,epg266
С.Петербург,18,Домашний,epg21
С.Петербург,19,Детский мир / Телеклуб,epg30
С.Петербург,20,2х2,epg20
С.Петербург,21,Discovery Channel,epg25
С.Петербург,22,Animal Planet,epg26
С.Петербург,23,National Geographic,epg24
С.Петербург,24,Моя планета,epg27
С.Петербург,25,Драйв,epg28
С.Петербург,26,Охота и рыбалка,epg29
С.Петербург,27,Звезда,epg22
С.Петербург,28,Shop24,epg283
С.Петербург,29,Дом кино,epg37
С.Петербург,30,TV 1000,epg35
С.Петербург,31,TV 1000 Русское кино,epg36
С.Петербург,32,Shop&Show,epg623
С.Петербург,33,Ю,epg16
С.Петербург,34,Cartoon Network,epg31
С.Петербург,35,Мультимания,epg33
С.Петербург,36,Усадьба,epg55
С.Петербург,37,Здоровое ТВ,epg54
С.Петербург,38,Sony Sci Fi,epg38
С.Петербург,39,SET,epg44
С.Петербург,40,Eurosport 1,epg50
С.Петербург,41,Russian Extreme TV,epg52
С.Петербург,42,RU.TV,epg48
С.Петербург,43,Ля-Минор,epg97
С.Петербург,44,Шалун HD,epg655
С.Петербург,45,Cinéma,epg664
С.Петербург,46,Союз,epg69
С.Петербург,47,История,epg303
С.Петербург,48,Домашние животные,epg57
С.Петербург,49,Вопросы и ответы,epg58
С.Петербург,50,Психология 21,epg59
С.Петербург,51,Нано ТВ,epg67
С.Петербург,52,Промо-МТС,epg387
С.Петербург,53,РБК ТВ,epg63
С.Петербург,54,Вместе-РФ,epg507
С.Петербург,55,Мир,epg71
С.Петербург,56,Мир 24,epg389
С.Петербург,57,Life 78,epg620
С.Петербург,58,Санкт-Петербург,epg400
С.Петербург,59,Еда,epg253
С.Петербург,60,Телекафе,epg56
С.Петербург,61,АМС,epg74
С.Петербург,62,Discovery ID Xtra HD,epg539
С.Петербург,63,Первый HD,epg268
С.Петербург,64,Кино ТВ,epg504
С.Петербург,65,TV 1000 Action,epg94
С.Петербург,66,TLC,epg61
С.Петербург,67,Спас,epg391
С.Петербург,68,Shopping live,epg23
С.Петербург,69,Россия 1 HD,epg388
С.Петербург,70,ТНТ4,epg622
С.Петербург,71,Eurosport 1 HD,epg308
С.Петербург,72,Fox HD,epg316
С.Петербург,73,Матч! Арена HD,epg628
С.Петербург,74,Tiji,epg109
С.Петербург,75,Шалун SD,epg654
С.Петербург,76,Ретро,epg39
С.Петербург,77,National Geographic HD,epg319
С.Петербург,78,Food Network,epg589
С.Петербург,79,Ностальгия,epg325
С.Петербург,80,Eurosport 2,epg107
С.Петербург,81,National Geographic Wild HD,epg320
С.Петербург,82,СТС Love,epg512
С.Петербург,83,МТС-ИНФО,epg114
С.Петербург,84,Gulli Girl,epg76
С.Петербург,85,Детский,epg79
С.Петербург,86,Discovery Channel HD,epg509
С.Петербург,87,TV1000 Comedy HD,epg377
С.Петербург,88,Канал Disney,epg12
С.Петербург,89,Boomerang,epg374
С.Петербург,90,Eurosport 2 HD,epg383
С.Петербург,91,Discovery Science,epg81
С.Петербург,92,КХЛ HD,epg382
С.Петербург,93,History,epg503
С.Петербург,94,Life,epg273
С.Петербург,95,Бобёр,epg603
С.Петербург,96,Fox Life HD,epg315
С.Петербург,97,Mezzo Live HD,epg329
С.Петербург,98,Viasat History,epg87
С.Петербург,99,Life HD,epg480
С.Петербург,100,Матч! Арена,epg627
С.Петербург,101,Extreme Sports,epg106
С.Петербург,102,Discovery Science HD,epg523
С.Петербург,103,AMEDIA HIT HD,epg585
С.Петербург,104,A1,epg265
С.Петербург,105,AMEDIA HIT SD,epg575
С.Петербург,106,AMEDIA Premium HD,epg267
С.Петербург,107,Fox Life,epg86
С.Петербург,108,Viasat History HD/Viasat Nature HD,epg378
С.Петербург,109,TV1000 Megahit HD,epg376
С.Петербург,110,Travel+Adventure SD,epg274
С.Петербург,111,Travel+Adventure HD,epg275
С.Петербург,112,8 канал,epg522
С.Петербург,113,AMEDIA Premium SD,epg277
С.Петербург,114,A1 HD,epg598
С.Петербург,115,History HD,epg599
С.Петербург,116,Музыка первого,epg95
С.Петербург,117,Europa Plus TV,epg96
С.Петербург,118,Food Network HD,epg541
С.Петербург,119,Fox,epg75
С.Петербург,120,MGM HD,epg327
С.Петербург,121,КХЛ,epg105
С.Петербург,122,ТНВ,epg251
С.Петербург,123,Candy TV HD,epg385
С.Петербург,124,Русский иллюзион,epg40
С.Петербург,125,Настоящее Страшное Телевидение,epg352
С.Петербург,126,Наш футбол,epg313
