"Item","Store","Date","Promo","Qty","Turn_over_VAT"
"Персик КНР","Магазин-11",2017-06-25,NA,40.232,4826.35
"Персик КНР","Магазин-11",2017-06-26,NA,31.218,3743.87
"Персик КНР","Магазин-11",2017-06-27,NA,46.398,5565.65
"Персик КНР","Магазин-11",2017-06-28,NA,51.716,6203.08
"Персик КНР","Магазин-11",2017-06-29,NA,31.458,3772.79
"Персик КНР","Магазин-11",2017-06-30,NA,63.59,7629.35
"Персик КНР","Магазин-11",2017-07-01,NA,51.086,6127.95
"Персик КНР","Магазин-11",2017-07-02,NA,99.308,11910.14
"Персик КНР","Магазин-11",2017-07-03,NA,143.838,14371.92
"Персик КНР","Магазин-11",2017-07-04,NA,624.672,49721.86
"Персик КНР","Магазин-11",2017-07-05,NA,172.786,17110.92
"Персик КНР","Магазин-11",2017-07-06,NA,158.034,15543.78
"Персик КНР","Магазин-11",2017-07-07,NA,123.558,12113.79
"Персик КНР","Магазин-11",2017-07-08,NA,2.03,243.58
"Персик КНР","Магазин-11",2017-07-09,NA,86.002,10316.42
"Персик КНР","Магазин-11",2017-07-10,NA,18.344,2150.47
"Персик КНР","Магазин-11",2017-07-11,NA,2.088,244.94
"Персик КНР","Магазин-11",2017-07-12,NA,5,599.72
"Персик КНР","Магазин-11",2017-07-13,NA,45.272,5421.25
"Персик КНР","Магазин-11",2017-07-14,NA,105.016,12490.03
"Персик КНР","Магазин-11",2017-07-15,NA,174.358,20917.99
"Персик КНР","Магазин-11",2017-07-16,NA,149.68,17955.33
"Персик КНР","Магазин-11",2017-07-17,NA,179.422,21276.89
"Персик КНР","Магазин-11",2017-07-18,NA,129.988,12757.64
"Персик КНР","Магазин-11",2017-07-19,NA,117.232,11706.62
"Персик КНР","Магазин-11",2017-07-20,NA,858.908,70042.49
"Персик КНР","Магазин-11",2017-07-21,NA,235.07,23500.77
"Персик КНР","Магазин-11",2017-07-22,NA,178.828,17876.25
"Персик КНР","Магазин-11",2017-07-23,NA,208.48,20842.41
"Персик КНР","Магазин-11",2017-07-24,NA,113.05,11301.57
"Персик КНР","Магазин-11",2017-07-25,NA,80.992,8096.89
"Персик КНР","Магазин-11",2017-07-26,NA,112.546,11123.29
"Персик КНР","Магазин-11",2017-07-27,NA,89.284,8850.52
"Персик КНР","Магазин-11",2017-07-28,NA,123.37,12333.35
"Персик КНР","Магазин-11",2017-07-29,NA,64.04,6402.33
"Персик КНР","Магазин-11",2017-08-03,NA,41.238,4122.64
"Персик КНР","Магазин-11",2017-08-04,NA,72.578,5804.28
"Персик КНР","Магазин-11",2017-08-05,NA,67.792,5422.33
"Персик КНР","Магазин-11",2017-08-06,NA,25.77,2576.74
"Персик КНР","Магазин-11",2017-08-07,NA,19.548,1954.24
"Персик КНР","Магазин-11",2017-08-08,NA,15.852,1584.78
"Персик КНР","Магазин-11",2017-08-09,NA,1.544,154.38
"Персик КНР","Магазин-11",2017-08-28,NA,24.464,2444.11
"Персик КНР","Магазин-11",2017-08-29,NA,57.61,5757.51
"Персик КНР","Магазин-11",2017-08-30,NA,42.89,4288.46
"Персик КНР","Магазин-11",2017-08-31,NA,33.578,3357.22
"Персик КНР","Магазин-11",2017-09-01,NA,9.96,995.88
"Персик КНР","Магазин-11",2017-09-02,NA,56.262,5625.62
"Персик КНР","Магазин-11",2017-09-03,NA,55.388,5534.23
"Персик КНР","Магазин-11",2017-09-04,NA,49.706,4969.31
"Персик КНР","Магазин-11",2017-09-05,NA,48.034,4800.4
"Персик КНР","Магазин-11",2017-09-06,NA,40.156,4014.7
"Персик КНР","Магазин-11",2017-09-07,NA,31.55,3153.63
"Персик КНР","Магазин-11",2017-09-08,NA,6.196,619.52
"Персик КНР","Магазин-11",2017-09-09,NA,35.25,3522.78
"Персик КНР","Магазин-11",2017-09-10,NA,46.106,4609.12
"Персик КНР","Магазин-11",2017-09-11,NA,25.146,2514.32
"Персик КНР","Магазин-11",2017-09-12,NA,15.006,1500.44
"Персик КНР","Магазин-11",2017-09-13,NA,18.11,1436.5
"Персик КНР","Магазин-11",2017-09-14,NA,23.2,1807.19
"Персик КНР","Магазин-11",2017-09-15,NA,46.88,3701.62
"Персик КНР","Магазин-11",2017-09-16,NA,7.154,572.24
"Персик КНР","Магазин-11",2017-09-17,NA,60.238,4818.05
"Персик КНР","Магазин-11",2017-09-18,NA,48.068,3764.8
"Персик КНР","Магазин-11",2017-09-19,NA,42.392,3356.97
"Персик КНР","Магазин-11",2017-09-20,NA,108.456,7757.08
"Персик КНР","Магазин-11",2017-09-22,NA,2.098,167.82
"Персик КНР","Магазин-11",2017-09-23,NA,8.548,682.82
"Персик КНР","Магазин-11",2017-09-24,NA,14.374,1148.93
"Персик КНР","Магазин-11",2017-09-25,NA,13.734,1080.69
"Персик КНР","Магазин-11",2017-09-26,NA,10.07,788.48
"Персик КНР","Магазин-11",2017-09-27,NA,3.134,180.54
"Персик КНР","Магазин-11",2017-09-28,NA,30.13,1478.32
"Персик КНР","Магазин-11",2017-09-29,NA,10.954,540.62
"Персик КНР","Магазин-11",2017-09-30,NA,23.518,1175.65
"Персик КНР","Магазин-11",2017-10-01,NA,13.884,693.65
"Персик КНР","Магазин-11",2017-10-02,NA,1.936,92.83
"Персик КНР","Магазин-12",2017-04-07,NA,7.712,2928.99
"Персик КНР","Магазин-12",2017-04-08,NA,11.342,4308.83
"Персик КНР","Магазин-12",2017-04-09,NA,4.622,1756.34
"Персик КНР","Магазин-12",2017-04-10,NA,7.792,2959.96
"Персик КНР","Магазин-12",2017-04-11,NA,9.848,3741.1
"Персик КНР","Магазин-12",2017-04-12,NA,12.038,4572.93
"Персик КНР","Магазин-12",2017-04-13,NA,2.786,1058.65
"Персик КНР","Магазин-12",2017-04-14,NA,6.788,2573.21
"Персик КНР","Магазин-12",2017-04-15,NA,17.648,6705.36
"Персик КНР","Магазин-12",2017-04-16,NA,10.162,3860.52
"Персик КНР","Магазин-12",2017-04-17,NA,5.148,1955.67
"Персик КНР","Магазин-12",2017-04-18,NA,5.798,2202.66
"Персик КНР","Магазин-12",2017-04-19,NA,9,3419.09
"Персик КНР","Магазин-12",2017-04-20,NA,11.176,4245.39
"Персик КНР","Магазин-12",2017-04-21,NA,11.36,4315
"Персик КНР","Магазин-12",2017-04-22,NA,3.826,1453.85
"Персик КНР","Магазин-12",2017-04-23,NA,0.358,136.04
"Персик КНР","Магазин-12",2017-04-26,NA,9.308,2326.43
"Персик КНР","Магазин-12",2017-04-27,NA,14.074,2672.7
"Персик КНР","Магазин-12",2017-04-28,NA,12.11,2299.89
"Персик КНР","Магазин-12",2017-04-29,NA,9.022,1713.21
"Персик КНР","Магазин-12",2017-04-30,NA,0.604,114.76
"Персик КНР","Магазин-12",2017-05-01,NA,5.388,1023.38
"Персик КНР","Магазин-12",2017-05-02,NA,6.07,1153.04
"Персик КНР","Магазин-12",2017-05-03,NA,6.224,1242.11
"Персик КНР","Магазин-12",2017-05-04,NA,29.736,5945.75
"Персик КНР","Магазин-12",2017-05-05,NA,16.71,3340.96
"Персик КНР","Магазин-12",2017-05-06,NA,31.368,6272.68
"Персик КНР","Магазин-12",2017-05-07,NA,34.552,5181.1
"Персик КНР","Магазин-12",2017-05-10,NA,15.252,3050.01
"Персик КНР","Магазин-12",2017-05-11,NA,14.49,2897.46
"Персик КНР","Магазин-12",2017-05-12,NA,24.022,4799.26
"Персик КНР","Магазин-12",2017-05-13,NA,10.62,2123.88
"Персик КНР","Магазин-12",2017-05-14,NA,8.026,1605
"Персик КНР","Магазин-12",2017-05-15,NA,8.834,1766.18
"Персик КНР","Магазин-12",2017-05-16,NA,5.616,1122.78
"Персик КНР","Магазин-12",2017-05-17,NA,27.746,5547.5
"Персик КНР","Магазин-12",2017-05-18,NA,13.148,2628.86
"Персик КНР","Магазин-12",2017-05-19,NA,15.84,3167.24
"Персик КНР","Магазин-12",2017-05-20,NA,21.23,4245.09
"Персик КНР","Магазин-12",2017-05-21,NA,0.946,188.79
"Персик КНР","Магазин-12",2017-05-22,NA,22.576,4513.84
"Персик КНР","Магазин-12",2017-05-23,NA,0.898,179.6
"Персик КНР","Магазин-12",2017-05-24,NA,13.338,2666.7
"Персик КНР","Магазин-12",2017-05-25,NA,31.324,6259.11
"Персик КНР","Магазин-12",2017-05-26,NA,22.334,4465.6
"Персик КНР","Магазин-12",2017-05-27,NA,36.01,7199.65
"Персик КНР","Магазин-12",2017-05-28,NA,35,6998.97
"Персик КНР","Магазин-12",2017-05-29,NA,25.148,5027.59
"Персик КНР","Магазин-12",2017-05-30,NA,19.32,3856.8
"Персик КНР","Магазин-12",2017-05-31,NA,20.17,4032.31
"Персик КНР","Магазин-12",2017-06-01,NA,5.432,1085.49
"Персик КНР","Магазин-12",2017-06-02,NA,20.374,3666.51
"Персик КНР","Магазин-12",2017-06-03,NA,32.594,5865.55
"Персик КНР","Магазин-12",2017-06-04,NA,26.572,4778.85
"Персик КНР","Магазин-12",2017-06-05,NA,24.042,4326.56
"Персик КНР","Магазин-12",2017-06-06,NA,6.74,1212.77
"Персик КНР","Магазин-12",2017-06-07,NA,14.276,2568.31
"Персик КНР","Магазин-12",2017-06-08,NA,14.096,2536.55
"Персик КНР","Магазин-12",2017-06-09,NA,30.602,3671.75
"Персик КНР","Магазин-12",2017-06-10,NA,96.364,9631.73
"Персик КНР","Магазин-12",2017-06-11,NA,72.224,8664.22
"Персик КНР","Магазин-12",2017-06-12,NA,36.652,4396.75
"Персик КНР","Магазин-12",2017-06-13,NA,167.282,20064.91
"Персик КНР","Магазин-12",2017-06-14,NA,104.6,12537.36
"Персик КНР","Магазин-12",2017-06-15,NA,121.118,12099.45
"Персик КНР","Магазин-12",2017-06-16,NA,45.258,4524.7
"Персик КНР","Магазин-12",2017-06-17,NA,34.76,2779.97
"Персик КНР","Магазин-12",2017-06-18,NA,61.758,6170.84
"Персик КНР","Магазин-12",2017-06-19,NA,72.368,7233.44
"Персик КНР","Магазин-12",2017-06-20,NA,30.156,3618.37
"Персик КНР","Магазин-12",2017-06-21,NA,21.058,2526.7
"Персик КНР","Магазин-12",2017-06-22,NA,47.302,5673.51
"Персик КНР","Магазин-12",2017-06-23,NA,25.548,3065.5
"Персик КНР","Магазин-12",2017-06-24,NA,41.316,4957.08
"Персик КНР","Магазин-12",2017-06-25,NA,39.634,4754.67
"Персик КНР","Магазин-12",2017-06-26,NA,50.994,6116.57
"Персик КНР","Магазин-12",2017-06-27,NA,34.244,4108.28
"Персик КНР","Магазин-12",2017-06-28,NA,11.19,1341.31
"Персик КНР","Магазин-12",2017-06-29,NA,39.206,4703.39
"Персик КНР","Магазин-12",2017-06-30,NA,37.838,4539.95
"Персик КНР","Магазин-12",2017-07-01,NA,23.76,2847.23
"Персик КНР","Магазин-12",2017-07-02,NA,85.844,10294.6
"Персик КНР","Магазин-12",2017-07-03,NA,114.884,11484.17
"Персик КНР","Магазин-12",2017-07-04,NA,388.72,31076.94
"Персик КНР","Магазин-12",2017-07-05,NA,88.076,8754.98
"Персик КНР","Магазин-12",2017-07-06,NA,46.202,4535.91
"Персик КНР","Магазин-12",2017-07-08,NA,35.986,4316.48
"Персик КНР","Магазин-12",2017-07-09,NA,80.498,9651.39
"Персик КНР","Магазин-12",2017-07-10,NA,89.542,10635.67
"Персик КНР","Магазин-12",2017-07-11,NA,40.736,4796.19
"Персик КНР","Магазин-12",2017-07-16,NA,62.246,7467.31
"Персик КНР","Магазин-12",2017-07-17,NA,45.412,5428.96
"Персик КНР","Магазин-12",2017-07-18,NA,102.332,10118.01
"Персик КНР","Магазин-12",2017-07-19,NA,129.094,12807.58
"Персик КНР","Магазин-12",2017-07-20,NA,665.954,53242.17
"Персик КНР","Магазин-12",2017-07-21,NA,100.21,10016.19
"Персик КНР","Магазин-12",2017-07-22,NA,75.124,7508.94
"Персик КНР","Магазин-12",2017-07-23,NA,104.166,10413.75
"Персик КНР","Магазин-12",2017-07-24,NA,141.462,14140.16
"Персик КНР","Магазин-12",2017-07-25,NA,155.848,15578.02
"Персик КНР","Магазин-12",2017-07-26,NA,132.454,12984.28
"Персик КНР","Магазин-12",2017-07-27,NA,0.318,31.8
"Персик КНР","Магазин-12",2017-08-11,NA,112.806,9021.76
"Персик КНР","Магазин-12",2017-08-22,NA,0.876,87.5
"Персик КНР","Магазин-12",2017-09-06,NA,16.158,1615.1
"Персик КНР","Магазин-12",2017-09-07,NA,12.09,1208.35
"Персик КНР","Магазин-12",2017-09-09,NA,9.404,939.84
"Персик КНР","Магазин-12",2017-09-10,NA,18.012,1800.33
"Персик КНР","Магазин-12",2017-09-11,NA,9.104,910.14
"Персик КНР","Магазин-12",2017-09-12,NA,9.034,902.97
"Персик КНР","Магазин-12",2017-09-13,NA,17.594,1398.99
"Персик КНР","Магазин-12",2017-09-14,NA,26.388,2089.03
"Персик КНР","Магазин-12",2017-09-15,NA,30.524,2428.34
"Персик КНР","Магазин-12",2017-09-16,NA,85.216,6813.12
"Персик КНР","Магазин-12",2017-09-17,NA,46.978,3756.42
"Персик КНР","Магазин-12",2017-09-18,NA,29.948,2387.89
"Персик КНР","Магазин-12",2017-09-19,NA,6.76,524.63
"Персик КНР","Магазин-12",2017-09-20,NA,23.79,1884.62
"Персик КНР","Магазин-12",2017-09-21,NA,14.06,1108.8
"Персик КНР","Магазин-12",2017-09-22,NA,28.764,2265.77
"Персик КНР","Магазин-12",2017-09-23,NA,15.554,1244.16
"Персик КНР","Магазин-12",2017-09-24,NA,11.728,938.12
"Персик КНР","Магазин-12",2017-09-25,NA,12.168,962.41
"Персик КНР","Магазин-12",2017-09-26,NA,36.75,2898.6
"Персик КНР","Магазин-12",2017-09-27,NA,14.524,1154.46
"Персик КНР","Магазин-12",2017-09-28,NA,8.52,422.75
"Персик КНР","Магазин-12",2017-09-29,NA,9.938,490.39
"Персик КНР","Магазин-12",2017-09-30,NA,1.016,50.79
"Персик КНР","Магазин-12",2017-10-16,NA,57.029,3995.79
"Персик КНР","Магазин-12",2017-11-02,NA,0.452,22.6
"Персик КНР","Магазин-13",2017-04-07,NA,1.224,440.64
"Персик КНР","Магазин-13",2017-04-08,NA,1.578,567.86
"Персик КНР","Магазин-13",2017-04-09,NA,6.422,2311.77
"Персик КНР","Магазин-13",2017-04-10,NA,3.098,1114.97
"Персик КНР","Магазин-13",2017-04-11,NA,3.378,1216.03
"Персик КНР","Магазин-13",2017-04-12,NA,2.638,949.58
"Персик КНР","Магазин-13",2017-04-13,NA,2.188,787.49
"Персик КНР","Магазин-13",2017-04-14,NA,5.962,2146.21
"Персик КНР","Магазин-13",2017-04-15,NA,6.262,2254.2
"Персик КНР","Магазин-13",2017-04-16,NA,5.142,1850.79
"Персик КНР","Магазин-13",2017-04-17,NA,3.968,1419.96
"Персик КНР","Магазин-13",2017-04-18,NA,1.342,491.19
"Персик КНР","Магазин-13",2017-04-19,NA,3.664,1206.58
"Персик КНР","Магазин-13",2017-04-20,NA,4.366,1440.57
"Персик КНР","Магазин-13",2017-04-21,NA,4.326,1427.53
"Персик КНР","Магазин-13",2017-04-22,NA,7.73,2241.43
